NoTroncon;DescriptionTroncon;DateCreation;NoHeure;NbMinDispo;TxOccupation
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;11;1440;0,2625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;12;1440;0,334
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;13;1440;0,4701
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;14;1440;0,4313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;15;1440;0,4924
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;16;1440;0,6264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;17;1440;0,766
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;18;1200;0,9383
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;19;1200;0,9875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-27;20;1200;0,9983
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;9;1440;0,1215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;10;1440;0,2354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;11;1440;0,3035
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;12;1440;0,5139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;13;1440;0,7444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;14;1440;0,8042
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;15;1440;0,5257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;16;1440;0,5111
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;17;1440;0,7028
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-28;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;13;1440;0,591
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;14;1440;0,7618
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;15;1440;0,6576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;16;1440;0,5354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;17;1440;0,4826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-29;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;9;1440;0,1313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;10;1440;0,2458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;11;1440;0,2521
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;12;1440;0,2826
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;13;1440;0,3472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;14;1440;0,4229
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;15;1440;0,2896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;16;1440;0,2611
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;17;1440;0,2681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;18;1200;0,565
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;19;1200;0,8083
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-30;20;1200;0,7858
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;9;1440;0,0938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;10;1440;0,225
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;11;1440;0,2375
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;12;1440;0,3813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;13;1440;0,4382
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;14;1440;0,434
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;15;1440;0,5479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;16;1440;0,5083
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;17;1440;0,4035
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;18;1200;0,55
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;19;1200;0,76
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-03-31;20;1200;0,9333
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;9;1440;0,166
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;10;1440;0,3632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;11;1440;0,4444
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;12;1440;0,6347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;13;1440;0,6715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;14;1440;0,6382
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;15;1440;0,4299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;16;1440;0,2833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;17;1440;0,5292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;18;1200;0,7842
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;19;1200;0,935
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-01;20;1200;0,8992
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;9;1440;0,1014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;10;1440;0,1785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;11;1440;0,391
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;12;1440;0,5632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;13;1440;0,7778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;14;1440;0,6771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;15;1440;0,3785
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;16;1440;0,4049
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;17;1440;0,4431
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;18;1200;0,7517
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;19;1200;0,8492
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-02;20;1200;0,7625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;9;1440;0,0056
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;10;1440;0,0917
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;11;1440;0,2354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;12;1440;0,4993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;13;1440;0,5632
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;14;1440;0,65
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;15;1440;0,7438
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;16;1440;0,7285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;17;1440;0,8299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;18;1200;0,9942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-03;20;1200;0,9517
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;9;1440;0,0535
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;10;1440;0,1431
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;11;1440;0,2285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;12;1440;0,2576
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;13;1440;0,4694
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;14;1440;0,7451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;15;1440;0,8389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;16;1440;0,7639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;17;1440;0,6715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-04;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;13;1440;0,2118
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;14;1440;0,2354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;15;1440;0,2771
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;16;1440;0,3451
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;17;1440;0,391
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-05;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;9;1440;0,066
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;10;1440;0,1361
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;11;1440;0,1299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;12;1440;0,0924
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;13;1440;0,2285
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;14;1440;0,2271
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;15;1440;0,3125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;16;1440;0,3951
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;17;1440;0,3215
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;18;1200;0,4767
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;19;1200;0,5217
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-06;20;1200;0,5992
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;9;1440;0,1236
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;10;1440;0,2833
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;11;1440;0,4021
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;12;1440;0,3583
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;13;1440;0,2896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;14;1440;0,3493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;15;1440;0,2208
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;16;1440;0,3528
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;17;1440;0,6715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;18;1200;0,79
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;19;1200;0,8075
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-07;20;1200;0,8883
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;9;1440;0,1944
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;10;1440;0,5958
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;11;1440;0,6035
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;12;1440;0,4708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;13;1440;0,5306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;14;1440;0,5681
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;15;1440;0,7188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;16;1440;0,7306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;17;1440;0,7382
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;18;1200;0,865
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;19;1200;0,915
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-08;20;1200;0,8633
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;9;1440;0,0389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;10;1440;0,2139
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;11;1440;0,2986
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;12;1440;0,4889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;13;1440;0,6354
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;14;1440;0,5424
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;15;1440;0,2479
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;16;1440;0,034
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;17;1440;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;18;1200;0,1942
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;19;1200;0,8458
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-09;20;1200;0,915
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;9;1440;0,1493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;10;1440;0,4431
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;11;1440;0,4569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;12;1440;0,659
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;13;1440;0,7194
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;14;1440;0,5424
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;15;1440;0,3854
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;16;1440;0,4924
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;17;1440;0,609
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;18;1200;0,915
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;19;1200;0,9125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-10;20;1200;0,9367
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;9;1440;0,1597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;10;1440;0,2229
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;11;1440;0,225
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;12;1440;0,2868
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;13;1440;0,6174
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;14;1440;0,6083
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;15;1440;0,8396
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;16;1440;0,6708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;17;1440;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-11;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;13;1440;0,7736
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;14;1440;0,9875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;15;1440;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;16;1440;0,8389
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;17;1440;0,8257
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-12;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;9;1440;0,2569
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;10;1440;0,4743
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;11;1440;0,4243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;12;1440;0,4563
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;13;1440;0,7472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;14;1440;0,8313
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;15;1440;0,8014
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;16;1440;0,8125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;17;1440;0,7264
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;18;1200;0,8292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;19;1200;0,8508
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-13;20;1200;0,885
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;9;1440;0,2646
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;10;1440;0,3674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;11;1440;0,3597
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;12;1440;0,441
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;13;1440;0,6778
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;14;1440;0,7125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;15;1440;0,5625
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;16;1440;0,3674
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;17;1440;0,4069
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;18;1200;0,6333
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;19;1200;0,7883
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-14;20;1200;0,5258
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;9;1440;0,1715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;10;1440;0,3146
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;11;1440;0,6111
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;12;1440;0,759
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;13;1440;0,8729
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;14;1440;0,6465
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;15;1440;0,75
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;16;1440;0,5938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;17;1440;0,4993
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;18;1200;0,83
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;19;1200;0,9475
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-15;20;1200;0,9967
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;9;1440;0,1111
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;10;1440;0,1125
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;11;1440;0,1639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;12;1440;0,4667
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;13;1440;0,5007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;14;1440;0,4938
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;15;1440;0,6347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;16;1440;0,7007
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;17;1440;0,5875
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;18;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;19;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-16;20;1200;0,9692
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;9;1440;0,1028
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;10;1440;0,2188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;11;1440;0,3319
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;12;1440;0,4799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;13;1440;0,6396
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;14;1440;0,5396
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;15;1440;0,5639
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;16;1440;0,516
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;17;1440;0,6299
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;18;1200;0,8575
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;19;1200;0,9292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-17;20;1200;0,9075
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;9;1440;0,1063
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;10;1440;0,1188
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;11;1440;0,2896
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;12;1440;0,4944
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;13;1440;0,4076
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;14;1440;0,6146
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;15;1440;0,766
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;16;1440;0,809
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;17;1440;0,8715
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-18;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;13;1440;0,6813
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;14;1440;0,8472
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;15;1440;0,7882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;16;1440;0,6306
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;17;1440;0,7292
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-19;18;0;0,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;9;1440;0,4035
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;10;1440;0,6243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;11;1440;0,5104
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;12;1440;0,4924
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;13;1440;0,5903
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;14;1440;0,4889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;15;1440;0,4243
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;16;1440;0,3889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;17;1440;0,2882
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;18;1200;0,6608
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;19;1200;0,8692
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-20;20;1200;1,00
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;9;1440;0,1347
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;10;1440;0,2889
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;11;1440;0,3563
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;12;1440;0,541
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;13;1440;0,725
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;14;1440;0,6708
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;15;1440;0,5326
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;16;1440;0,3799
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;17;1440;0,6493
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;18;1200;0,8633
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;19;1200;0,95
402;Saint-Denis entre Sherbrooke et Ontario - Est;2015-04-21;20;1200;0,8842
